ts,Close,Low,High,Open,Volume
2021-01-04 12:55:00,12.45,12.4,12.45,12.4,7
2021-01-04 12:56:00,12.4,12.4,12.4,12.4,3
2021-01-04 12:57:00,12.4,12.4,12.4,12.4,7
2021-01-04 12:58:00,12.4,12.4,12.4,12.4,60
2021-01-04 12:59:00,12.4,12.4,12.4,12.4,10
2021-01-04 13:00:00,12.4,12.4,12.4,12.4,8
2021-01-04 13:01:00,12.4,12.4,12.4,12.4,8
2021-01-04 13:02:00,12.4,12.4,12.45,12.4,58
2021-01-04 13:03:00,12.4,12.4,12.4,12.4,6
2021-01-04 13:04:00,12.4,12.4,12.45,12.4,15
2021-01-04 13:05:00,12.4,12.4,12.4,12.4,11
2021-01-04 13:06:00,12.4,12.4,12.45,12.4,7
2021-01-04 13:07:00,12.45,12.45,12.45,12.45,3
2021-01-04 13:08:00,12.4,12.4,12.45,12.45,12
2021-01-04 13:09:00,12.4,12.4,12.45,12.4,11
2021-01-04 13:10:00,12.4,12.4,12.4,12.4,12
2021-01-04 13:11:00,12.4,12.4,12.4,12.4,28
2021-01-04 13:12:00,12.45,12.4,12.45,12.45,12
2021-01-04 13:13:00,12.45,12.45,12.45,12.45,6
2021-01-04 13:14:00,12.45,12.45,12.45,12.45,12
2021-01-04 13:15:00,12.4,12.4,12.45,12.45,10
2021-01-04 13:16:00,12.4,12.4,12.45,12.45,24
2021-01-04 13:17:00,12.45,12.45,12.45,12.45,13
2021-01-04 13:18:00,12.4,12.4,12.45,12.45,12
2021-01-04 13:19:00,12.45,12.4,12.45,12.4,22
2021-01-04 13:20:00,12.45,12.45,12.45,12.45,13
2021-01-04 13:21:00,12.4,12.4,12.45,12.45,51
2021-01-04 13:22:00,12.45,12.4,12.5,12.45,14
2021-01-04 13:23:00,12.45,12.45,12.5,12.45,8
2021-01-04 13:24:00,12.5,12.45,12.5,12.5,37
2021-01-04 13:25:00,12.45,12.45,12.45,12.45,9
2021-01-04 13:30:00,12.45,12.45,12.45,12.45,184
2021-01-05 09:01:00,12.4,12.4,12.45,12.45,55
2021-01-05 09:02:00,12.4,12.4,12.4,12.4,20
2021-01-05 09:03:00,12.4,12.4,12.4,12.4,1
2021-01-05 09:04:00,12.4,12.4,12.4,12.4,44
2021-01-05 09:05:00,12.35,12.35,12.4,12.4,113
2021-01-05 09:06:00,12.35,12.3,12.35,12.35,24
2021-01-05 09:07:00,12.35,12.3,12.35,12.3,12
2021-01-05 09:09:00,12.3,12.3,12.35,12.35,25
2021-01-05 09:10:00,12.35,12.35,12.35,12.35,23
2021-01-05 09:11:00,12.35,12.3,12.4,12.4,36
2021-01-05 09:12:00,12.35,12.3,12.35,12.35,21
2021-01-05 09:13:00,12.35,12.3,12.35,12.35,25
2021-01-05 09:14:00,12.35,12.35,12.35,12.35,10
2021-01-05 09:15:00,12.3,12.3,12.35,12.35,42
2021-01-05 09:16:00,12.35,12.3,12.35,12.3,38
2021-01-05 09:17:00,12.3,12.3,12.3,12.3,22
2021-01-05 09:18:00,12.35,12.3,12.35,12.35,9
2021-01-05 09:19:00,12.3,12.3,12.3,12.3,15
2021-01-05 09:20:00,12.35,12.35,12.35,12.35,3
2021-01-05 09:21:00,12.35,12.35,12.35,12.35,2
2021-01-05 09:22:00,12.35,12.35,12.35,12.35,11
2021-01-05 09:23:00,12.35,12.35,12.35,12.35,5
2021-01-05 09:24:00,12.4,12.4,12.4,12.4,1
2021-01-05 09:25:00,12.35,12.35,12.35,12.35,10
2021-01-05 09:26:00,12.4,12.4,12.4,12.4,5
2021-01-05 09:29:00,12.35,12.35,12.35,12.35,13
2021-01-05 09:30:00,12.35,12.35,12.4,12.4,3
2021-01-05 09:31:00,12.35,12.35,12.35,12.35,13
2021-01-05 09:32:00,12.35,12.35,12.35,12.35,59
2021-01-05 09:35:00,12.35,12.35,12.35,12.35,2
2021-01-05 09:36:00,12.3,12.3,12.3,12.3,381
2021-01-05 09:37:00,12.25,12.25,12.3,12.3,130
2021-01-05 09:38:00,12.3,12.25,12.3,12.25,16
2021-01-05 09:39:00,12.3,12.3,12.3,12.3,1
2021-01-05 09:40:00,12.3,12.3,12.3,12.3,48
2021-01-05 09:41:00,12.3,12.3,12.3,12.3,18
2021-01-05 09:42:00,12.3,12.3,12.3,12.3,8
2021-01-05 09:43:00,12.3,12.3,12.3,12.3,12
2021-01-05 09:45:00,12.3,12.3,12.3,12.3,12
2021-01-05 09:46:00,12.35,12.35,12.35,12.35,1
2021-01-05 09:47:00,12.35,12.35,12.35,12.35,5
2021-01-05 09:51:00,12.3,12.3,12.3,12.3,3
2021-01-05 09:53:00,12.3,12.3,12.3,12.3,71
2021-01-05 09:54:00,12.25,12.25,12.25,12.25,3
2021-01-05 09:55:00,12.3,12.3,12.3,12.3,2
2021-01-05 09:56:00,12.25,12.25,12.25,12.25,4
2021-01-05 09:59:00,12.3,12.25,12.3,12.25,23
2021-01-05 10:00:00,12.25,12.25,12.3,12.3,14
2021-01-05 10:01:00,12.3,12.3,12.3,12.3,5
2021-01-05 10:02:00,12.25,12.25,12.25,12.25,4
2021-01-05 10:03:00,12.25,12.25,12.25,12.25,12
2021-01-05 10:04:00,12.25,12.25,12.25,12.25,1
2021-01-05 10:05:00,12.25,12.25,12.25,12.25,4
2021-01-05 10:06:00,12.25,12.25,12.25,12.25,105
2021-01-05 10:07:00,12.25,12.25,12.25,12.25,1
2021-01-05 10:08:00,12.25,12.25,12.25,12.25,4
2021-01-05 10:09:00,12.25,12.25,12.3,12.3,25
2021-01-05 10:10:00,12.3,12.3,12.3,12.3,5
2021-01-05 10:11:00,12.3,12.3,12.3,12.3,2
2021-01-05 10:12:00,12.3,12.3,12.3,12.3,3
2021-01-05 10:13:00,12.3,12.25,12.3,12.25,30
2021-01-05 10:15:00,12.3,12.3,12.3,12.3,5
2021-01-05 10:16:00,12.3,12.3,12.3,12.3,3
2021-01-05 10:17:00,12.3,12.3,12.3,12.3,3
2021-01-05 10:18:00,12.3,12.3,12.3,12.3,6
2021-01-05 10:19:00,12.25,12.25,12.3,12.3,46
2021-01-05 10:20:00,12.25,12.25,12.3,12.3,30
2021-01-05 10:21:00,12.3,12.25,12.3,12.25,2
2021-01-05 10:22:00,12.25,12.25,12.25,12.25,15
2021-01-05 10:23:00,12.3,12.25,12.3,12.25,8
2021-01-05 10:24:00,12.25,12.25,12.25,12.25,1
2021-01-05 10:25:00,12.3,12.3,12.3,12.3,1
2021-01-05 10:26:00,12.3,12.3,12.3,12.3,17
2021-01-05 10:27:00,12.3,12.3,12.3,12.3,20
2021-01-05 10:28:00,12.3,12.3,12.3,12.3,12
2021-01-05 10:29:00,12.25,12.25,12.25,12.25,2
2021-01-05 10:30:00,12.25,12.25,12.3,12.25,30
2021-01-05 10:31:00,12.3,12.3,12.3,12.3,6
2021-01-05 10:32:00,12.3,12.3,12.3,12.3,3
2021-01-05 10:33:00,12.3,12.3,12.3,12.3,1
2021-01-05 10:34:00,12.3,12.25,12.3,12.25,9
2021-01-05 10:36:00,12.3,12.3,12.3,12.3,3
2021-01-05 10:37:00,12.3,12.3,12.3,12.3,1
2021-01-05 10:38:00,12.3,12.3,12.3,12.3,6
2021-01-05 10:39:00,12.3,12.3,12.3,12.3,1
2021-01-05 10:40:00,12.25,12.25,12.25,12.25,1
2021-01-05 10:41:00,12.25,12.25,12.3,12.25,9
2021-01-05 10:42:00,12.25,12.25,12.25,12.25,160
2021-01-05 10:43:00,12.3,12.25,12.3,12.25,16
2021-01-05 10:44:00,12.25,12.25,12.25,12.25,31
2021-01-05 10:45:00,12.25,12.25,12.25,12.25,58
2021-01-05 10:46:00,12.25,12.25,12.25,12.25,2
2021-01-05 10:47:00,12.25,12.25,12.25,12.25,139
2021-01-05 10:48:00,12.25,12.2,12.25,12.25,28
2021-01-05 10:49:00,12.2,12.2,12.2,12.2,24
2021-01-05 10:50:00,12.25,12.2,12.25,12.2,37
2021-01-05 10:51:00,12.2,12.2,12.2,12.2,3
2021-01-05 10:52:00,12.25,12.2,12.25,12.2,2
2021-01-05 10:54:00,12.25,12.25,12.25,12.25,1
2021-01-05 10:56:00,12.25,12.2,12.25,12.2,3
2021-01-05 10:58:00,12.25,12.25,12.25,12.25,15
2021-01-05 10:59:00,12.25,12.25,12.25,12.25,6
2021-01-05 11:01:00,12.2,12.2,12.2,12.2,1
2021-01-05 11:02:00,12.2,12.2,12.2,12.2,33
2021-01-05 11:03:00,12.2,12.2,12.25,12.25,28
2021-01-05 11:04:00,12.2,12.2,12.2,12.2,4
2021-01-05 11:05:00,12.25,12.2,12.25,12.2,3
2021-01-05 11:07:00,12.2,12.2,12.25,12.25,62
2021-01-05 11:08:00,12.25,12.25,12.25,12.25,3
2021-01-05 11:09:00,12.25,12.2,12.25,12.2,11
2021-01-05 11:10:00,12.2,12.2,12.2,12.2,2
2021-01-05 11:13:00,12.2,12.2,12.2,12.2,1
2021-01-05 11:14:00,12.25,12.2,12.25,12.2,2
2021-01-05 11:17:00,12.25,12.25,12.25,12.25,1
2021-01-05 11:18:00,12.25,12.25,12.25,12.25,1
2021-01-05 11:19:00,12.25,12.25,12.25,12.25,11
2021-01-05 11:20:00,12.25,12.25,12.25,12.25,11
2021-01-05 11:21:00,12.25,12.2,12.25,12.2,3
2021-01-05 11:23:00,12.25,12.25,12.25,12.25,22
2021-01-05 11:24:00,12.2,12.2,12.25,12.25,13
2021-01-05 11:25:00,12.25,12.2,12.25,12.2,12
2021-01-05 11:26:00,12.25,12.25,12.25,12.25,1
2021-01-05 11:27:00,12.2,12.2,12.2,12.2,1
2021-01-05 11:28:00,12.25,12.25,12.25,12.25,1
2021-01-05 11:30:00,12.25,12.2,12.25,12.2,6
2021-01-05 11:31:00,12.25,12.25,12.25,12.25,1
2021-01-05 11:32:00,12.25,12.25,12.25,12.25,1
2021-01-05 11:33:00,12.25,12.25,12.25,12.25,3
2021-01-05 11:34:00,12.25,12.25,12.25,12.25,5
2021-01-05 11:35:00,12.25,12.25,12.25,12.25,3
2021-01-05 11:36:00,12.25,12.25,12.25,12.25,8
2021-01-05 11:37:00,12.25,12.25,12.25,12.25,6
2021-01-05 11:38:00,12.25,12.25,12.25,12.25,6
2021-01-05 11:39:00,12.25,12.2,12.25,12.25,17
2021-01-05 11:40:00,12.2,12.2,12.2,12.2,1
2021-01-05 11:41:00,12.25,12.25,12.25,12.25,1
2021-01-05 11:42:00,12.2,12.2,12.25,12.25,9
2021-01-05 11:44:00,12.25,12.2,12.25,12.2,4
2021-01-05 11:45:00,12.2,12.2,12.2,12.2,5
2021-01-05 11:47:00,12.25,12.25,12.25,12.25,4
2021-01-05 11:49:00,12.25,12.2,12.25,12.25,7
2021-01-05 11:51:00,12.2,12.2,12.2,12.2,50
2021-01-05 11:52:00,12.2,12.2,12.2,12.2,658
2021-01-05 11:53:00,12.2,12.15,12.2,12.2,198
2021-01-05 11:54:00,12.2,12.15,12.2,12.2,28
2021-01-05 11:55:00,12.2,12.2,12.2,12.2,10
2021-01-05 11:56:00,12.2,12.2,12.2,12.2,10
2021-01-05 11:57:00,12.2,12.2,12.2,12.2,3
2021-01-05 11:58:00,12.2,12.2,12.2,12.2,43
2021-01-05 11:59:00,12.2,12.2,12.2,12.2,8
2021-01-05 12:01:00,12.2,12.2,12.2,12.2,4
2021-01-05 12:02:00,12.15,12.15,12.2,12.2,11
2021-01-05 12:03:00,12.2,12.2,12.2,12.2,5
2021-01-05 12:06:00,12.2,12.2,12.2,12.2,1
2021-01-05 12:07:00,12.15,12.15,12.15,12.15,1
2021-01-05 12:08:00,12.15,12.15,12.15,12.15,11
2021-01-05 12:09:00,12.15,12.15,12.2,12.15,45
2021-01-05 12:10:00,12.15,12.15,12.15,12.15,1
2021-01-05 12:11:00,12.15,12.15,12.15,12.15,48
2021-01-05 12:12:00,12.2,12.15,12.2,12.15,26
2021-01-05 12:13:00,12.15,12.15,12.15,12.15,4
2021-01-05 12:14:00,12.2,12.15,12.2,12.15,2
2021-01-05 12:16:00,12.15,12.15,12.15,12.15,11
2021-01-05 12:17:00,12.15,12.15,12.15,12.15,36
2021-01-05 12:18:00,12.2,12.15,12.2,12.2,295
2021-01-05 12:19:00,12.25,12.2,12.25,12.2,20
2021-01-05 12:20:00,12.25,12.25,12.25,12.25,45
2021-01-05 12:21:00,12.25,12.2,12.25,12.25,15
2021-01-05 12:22:00,12.25,12.25,12.25,12.25,5
2021-01-05 12:24:00,12.25,12.25,12.25,12.25,1
2021-01-05 12:25:00,12.25,12.25,12.25,12.25,1
2021-01-05 12:26:00,12.25,12.25,12.25,12.25,2
2021-01-05 12:27:00,12.2,12.2,12.2,12.2,8
2021-01-05 12:28:00,12.2,12.2,12.2,12.2,10
2021-01-05 12:29:00,12.2,12.2,12.2,12.2,77
2021-01-05 12:30:00,12.2,12.15,12.2,12.15,22
2021-01-05 12:31:00,12.25,12.2,12.25,12.2,2
2021-01-05 12:32:00,12.25,12.25,12.25,12.25,6
2021-01-05 12:38:00,12.2,12.2,12.2,12.2,11
2021-01-05 12:39:00,12.2,12.2,12.2,12.2,3
2021-01-05 12:41:00,12.2,12.2,12.25,12.2,5
2021-01-05 12:43:00,12.2,12.2,12.2,12.2,2
2021-01-05 12:44:00,12.2,12.2,12.2,12.2,1
2021-01-05 12:45:00,12.2,12.2,12.2,12.2,21
2021-01-05 12:46:00,12.25,12.25,12.25,12.25,4
2021-01-05 12:51:00,12.2,12.2,12.2,12.2,2
2021-01-05 12:52:00,12.2,12.2,12.2,12.2,1
2021-01-05 12:53:00,12.2,12.2,12.2,12.2,1
2021-01-05 12:54:00,12.2,12.2,12.2,12.2,1
2021-01-05 12:55:00,12.2,12.2,12.2,12.2,3
2021-01-05 12:56:00,12.2,12.2,12.2,12.2,2
2021-01-05 12:58:00,12.2,12.2,12.2,12.2,2
2021-01-05 12:59:00,12.25,12.2,12.25,12.2,60
2021-01-05 13:00:00,12.2,12.2,12.2,12.2,7
2021-01-05 13:01:00,12.2,12.2,12.25,12.25,24
2021-01-05 13:02:00,12.2,12.2,12.2,12.2,9
2021-01-05 13:03:00,12.2,12.2,12.2,12.2,1
2021-01-05 13:05:00,12.2,12.2,12.2,12.2,1
2021-01-05 13:07:00,12.2,12.2,12.2,12.2,14
2021-01-05 13:08:00,12.2,12.2,12.2,12.2,19
2021-01-05 13:09:00,12.2,12.2,12.2,12.2,10
2021-01-05 13:10:00,12.2,12.2,12.2,12.2,3
2021-01-05 13:11:00,12.2,12.2,12.25,12.25,5
2021-01-05 13:12:00,12.25,12.2,12.25,12.2,66
2021-01-05 13:13:00,12.25,12.25,12.25,12.25,22
2021-01-05 13:14:00,12.25,12.2,12.25,12.2,3
2021-01-05 13:15:00,12.25,12.25,12.25,12.25,16
2021-01-05 13:17:00,12.25,12.2,12.25,12.2,15
2021-01-05 13:18:00,12.2,12.2,12.2,12.2,12
2021-01-05 13:19:00,12.25,12.2,12.25,12.2,3
2021-01-05 13:21:00,12.2,12.2,12.25,12.2,13
2021-01-05 13:22:00,12.2,12.2,12.2,12.2,1
2021-01-05 13:23:00,12.2,12.2,12.25,12.25,3
2021-01-05 13:24:00,12.2,12.2,12.25,12.2,20
2021-01-05 13:25:00,12.25,12.2,12.25,12.2,21
2021-01-05 13:30:00,12.25,12.25,12.25,12.25,414
2021-01-06 09:01:00,12.25,12.2,12.25,12.2,50
2021-01-06 09:02:00,12.2,12.2,12.2,12.2,12
2021-01-06 09:03:00,12.25,12.2,12.25,12.2,6
2021-01-06 09:04:00,12.15,12.15,12.2,12.2,12
2021-01-06 09:05:00,12.2,12.15,12.2,12.2,8
2021-01-06 09:06:00,12.2,12.2,12.2,12.2,13
2021-01-06 09:07:00,12.15,12.15,12.2,12.15,8
2021-01-06 09:08:00,12.15,12.15,12.15,12.15,20
2021-01-06 09:09:00,12.15,12.15,12.15,12.15,20
2021-01-06 09:10:00,12.15,12.15,12.15,12.15,36
2021-01-06 09:11:00,12.15,12.15,12.15,12.15,20
2021-01-06 09:12:00,12.1,12.1,12.15,12.15,118
2021-01-06 09:13:00,12.15,12.1,12.15,12.1,38
2021-01-06 09:14:00,12.15,12.15,12.15,12.15,15
2021-01-06 09:15:00,12.15,12.15,12.15,12.15,2
2021-01-06 09:16:00,12.15,12.15,12.15,12.15,32
2021-01-06 09:17:00,12.15,12.15,12.15,12.15,2
2021-01-06 09:18:00,12.1,12.1,12.15,12.15,56
2021-01-06 09:19:00,12.1,12.1,12.15,12.15,15
2021-01-06 09:20:00,12.15,12.1,12.15,12.1,6
